city,latitude,longitude
Shanghai,31.242115,121.509638
Shanghai,31.238855,121.500086
Shanghai,31.218765,121.431541
Shanghai,31.211728,121.401686
Shanghai,31.223057,121.449805
Shanghai,31.230971,121.47737
Shanghai,31.226778,121.463524
Shanghai,31.240282,121.507362
Shanghai,31.238179,121.501393
Shanghai,31.211337,121.404784
Shanghai,31.237325,121.499723
Shanghai,31.237024,121.498893
Shanghai,31.238458,121.503215
Shanghai,31.271333,121.587329
Shanghai,31.237121,121.500322
Shanghai,31.276522,121.598789
Shanghai,31.223087,121.454621
Shanghai,31.230976,121.481544
Shanghai,31.242998,121.517921
Shanghai,31.228346,121.473287
Shanghai,31.232426,121.486824
Shanghai,31.230152,121.480027
Shanghai,31.210068,121.403667
Shanghai,31.235258,121.497199
Shanghai,31.236488,121.501721
Shanghai,31.209222,121.402762
Shanghai,31.20892,121.402598
Shanghai,31.216622,121.435657
Shanghai,31.279859,121.609276
Shanghai,31.194737,121.321887
Shanghai,31.238884,121.510865
Shanghai,31.235152,121.49997
Shanghai,31.218874,121.446488
Shanghai,31.19435,121.321759
Shanghai,31.192858,121.310951
Shanghai,31.193246,121.314533
Shanghai,31.193287,121.315516
Shanghai,31.234294,121.500721
Shanghai,31.206419,121.398689
Shanghai,31.192617,121.315823
Shanghai,31.235344,121.50531
Shanghai,31.227087,121.480034
Shanghai,31.220551,121.457809
Shanghai,31.191732,121.312871
Shanghai,31.206369,121.40126
Shanghai,31.211461,121.42391
Shanghai,31.193631,121.328765
Shanghai,31.235789,121.508022
Shanghai,31.235372,121.507061
Shanghai,31.207234,121.407189
Shanghai,31.207469,121.408278
Shanghai,31.22558,121.478218
Shanghai,31.191353,121.315692
Shanghai,31.226366,121.481323
Shanghai,31.189484,121.30156
Shanghai,31.229896,121.493245
Shanghai,31.233833,121.505284
Shanghai,31.223741,121.473545
Shanghai,31.235548,121.51062
Shanghai,31.223817,121.474697
Shanghai,31.192424,121.329435
Shanghai,31.194987,121.348294
Shanghai,31.228176,121.490272
Shanghai,31.239899,121.524796
Shanghai,31.215357,121.446991
Shanghai,31.24425,121.537145
Shanghai,31.205187,121.405239
Shanghai,31.205471,121.406641
Shanghai,31.188423,121.302423
Shanghai,31.210177,121.428644
Shanghai,31.224384,121.4805
Shanghai,31.210193,121.429833
Shanghai,31.193351,121.34618
Shanghai,31.240319,121.529225
Shanghai,31.218058,121.462315
Shanghai,31.203016,121.402527
Shanghai,31.216463,121.457775
Shanghai,31.216913,121.459732
Shanghai,31.22102,121.474365
Shanghai,31.2194,121.470047
Shanghai,31.200234,121.392663
Shanghai,31.226062,121.492067
Shanghai,31.227956,121.498068
Shanghai,31.215531,121.457133
Shanghai,31.201939,121.402054
Shanghai,31.225837,121.492182
Shanghai,31.233055,121.514549
Shanghai,31.215305,121.458435
Shanghai,31.220508,121.478727
Shanghai,31.212307,121.450043
Shanghai,31.232181,121.514932
Shanghai,31.19837,121.392479
Shanghai,31.231126,121.51293
Shanghai,31.256519,121.579666
Shanghai,31.27752,121.62493
Shanghai,31.231361,121.515623
Shanghai,31.225594,121.498512
Shanghai,31.204105,121.422882
Shanghai,31.21513,121.465202
Shanghai,31.22245,121.490089
Shanghai,31.231211,121.5166
Shanghai,31.230887,121.515947
Shanghai,31.256103,121.581202
Shanghai,31.269262,121.610196
Shanghai,31.198166,121.399399
Shanghai,31.215081,121.467564
Shanghai,31.260935,121.592495
Shanghai,31.204474,121.430137
Shanghai,31.205267,121.433385
Shanghai,31.24418,121.555209
Shanghai,31.209843,121.45298
Shanghai,31.207667,121.444802
Shanghai,31.215924,121.474756
Shanghai,31.197773,121.403717
Shanghai,31.266642,121.608688
Shanghai,31.228425,121.515465
Shanghai,31.213398,121.468003
Shanghai,31.223433,121.501389
Shanghai,31.191612,121.37675
Shanghai,31.228441,121.516475
Shanghai,31.195953,121.399118
Shanghai,31.22917,121.51886
Shanghai,31.2048,121.437968
Shanghai,31.202454,121.429314
Shanghai,31.21736,121.484093
Shanghai,31.22663,121.51363
Shanghai,31.228476,121.519709
Shanghai,31.198387,121.415222
Shanghai,31.193802,121.394455
Shanghai,31.234528,121.537264
Shanghai,31.216054,121.484277
Shanghai,31.229257,121.524293
Shanghai,31.229987,121.527038
Shanghai,31.22989,121.526847
Shanghai,31.210506,121.467001
Shanghai,31.200262,121.429089
Shanghai,31.234846,121.541503
Shanghai,31.201541,121.434933
Shanghai,31.229555,121.527685
Shanghai,31.210878,121.471108
Shanghai,31.227941,121.524764
Shanghai,31.212248,121.476675
Shanghai,31.25016,121.581449
Shanghai,31.227268,121.52345
Shanghai,31.199876,121.432568
Shanghai,31.228002,121.527208
Shanghai,31.197037,121.422516
Shanghai,31.205871,121.459759
Shanghai,31.222529,121.515948
Shanghai,31.195821,121.423113
Shanghai,31.188114,121.387444
Shanghai,31.207253,121.467891
Shanghai,31.209573,121.476712
Shanghai,31.230064,121.538265
Shanghai,31.208879,121.476897
Shanghai,31.197882,121.436763
Shanghai,31.187804,121.393148
Shanghai,31.205739,121.468782
Shanghai,31.210724,121.486157
Shanghai,31.263531,121.620816
Shanghai,31.201441,121.454231
Shanghai,31.203688,121.462502
Shanghai,31.196216,121.434416
Shanghai,31.206417,121.472618
Shanghai,31.171813,121.293156
Shanghai,31.22472,121.530632
Shanghai,31.188482,121.40289
Shanghai,31.181599,121.370057
Shanghai,31.198536,121.448431
Shanghai,31.206696,121.477998
Shanghai,31.225103,121.534615
Shanghai,31.195732,121.439615
Shanghai,31.195227,121.437672
Shanghai,31.23321,121.556763
Shanghai,31.194722,121.436398
Shanghai,31.193299,121.431328
Shanghai,31.1949,121.437866
Shanghai,31.224057,121.534359
Shanghai,31.223572,121.533361
Shanghai,31.194345,121.437971
Shanghai,31.222366,121.531715
Shanghai,31.255286,121.611637
Shanghai,31.195262,121.444888
Shanghai,31.20815,121.490696
Shanghai,31.188005,121.415568
Shanghai,31.253051,121.609
Shanghai,31.193266,121.43972
Shanghai,31.166674,121.277259
Shanghai,31.185716,121.408965
Shanghai,31.193005,121.440544
Shanghai,31.257062,121.61981
Shanghai,31.179328,121.380066
Shanghai,31.262026,121.630214
Shanghai,31.226764,121.550031
Shanghai,31.198636,121.465099
Shanghai,31.242266,121.588604
Shanghai,31.20324,121.481913
Shanghai,31.192474,121.442986
Shanghai,31.239572,121.583016
Shanghai,31.176804,121.37158
Shanghai,31.190978,121.438711
Shanghai,31.18648,121.42218
Shanghai,31.225763,121.551706
Shanghai,31.217699,121.530336
Shanghai,31.161935,121.152208
Shanghai,31.224653,121.549264
Shanghai,31.227702,121.55899
Shanghai,31.217568,121.532438
Shanghai,31.17516,121.37288
Shanghai,31.190782,121.445567
Shanghai,31.226596,121.558065
Shanghai,31.186944,121.431699
Shanghai,31.198981,121.47781
Shanghai,31.174498,121.373531
Shanghai,31.217225,121.534781
Shanghai,31.176416,121.385078
Shanghai,31.203118,121.493967
Shanghai,31.188574,121.442177
Shanghai,31.186144,121.432729
Shanghai,31.16378,121.09212
Shanghai,31.191337,121.457147
Shanghai,31.186402,121.437933
Shanghai,31.184029,121.428218
Shanghai,31.28033,121.676524
Shanghai,31.218375,121.544187
Shanghai,31.171074,121.369209
Shanghai,31.266133,121.65251
Shanghai,31.180907,121.419742
Shanghai,31.21641,121.540436
Shanghai,31.212048,121.528748
Shanghai,31.170181,121.3668
Shanghai,31.1969,121.482482
Shanghai,31.208548,121.520013
Shanghai,31.171694,121.37742
Shanghai,31.169518,121.365768
Shanghai,31.213403,121.534608
Shanghai,31.185272,121.442497
Shanghai,31.15878,121.112955
Shanghai,31.165041,121.341774
Shanghai,31.183067,121.437342
Shanghai,31.176691,121.409554
Shanghai,31.205923,121.516784
Shanghai,31.15431,121.227707
Shanghai,31.186174,121.457205
Shanghai,31.186518,121.458701
Shanghai,31.175992,121.417827
Shanghai,31.17706,121.423595
Shanghai,31.17215,121.40135
Shanghai,31.203432,121.518188
Shanghai,31.172726,121.405237
Shanghai,31.15313,121.137146
Shanghai,31.170998,121.401184
Shanghai,31.167416,121.383433
Shanghai,31.183172,121.454558
Shanghai,31.178954,121.44354
Shanghai,31.171191,121.410215
Shanghai,31.172164,121.415836
Shanghai,31.148709,121.227256
Shanghai,31.169573,121.411884
Shanghai,31.174165,121.43352
Shanghai,31.209938,121.551325
Shanghai,31.158692,121.354932
Shanghai,31.171622,121.42344
Shanghai,31.15536,121.335335
Shanghai,31.195388,121.512592
Shanghai,31.148702,121.116896
Shanghai,31.165192,121.399426
Shanghai,31.201474,121.532632
Shanghai,31.157241,121.355694
Shanghai,31.188571,121.493381
Shanghai,31.212452,121.562714
Shanghai,31.211739,121.561616
Shanghai,31.148281,121.112755
Shanghai,31.155525,121.34888
Shanghai,31.148024,121.111023
Shanghai,31.163904,121.398932
Shanghai,31.149608,121.305789
Shanghai,31.185157,121.486148
Shanghai,31.204759,121.545637
Shanghai,31.154906,121.348768
Shanghai,31.154844,121.349746
Shanghai,31.174073,121.447839
Shanghai,31.163797,121.40361
Shanghai,31.157888,121.373306
Shanghai,31.154323,121.354325
Shanghai,31.161481,121.39783
Shanghai,31.167775,121.428302
Shanghai,31.167085,121.42535
Shanghai,31.168705,121.432543
Shanghai,31.171142,121.44321
Shanghai,31.148231,121.316018
Shanghai,31.150796,121.336747
Shanghai,31.157204,121.377903
Shanghai,31.184624,121.494342
Shanghai,31.182212,121.486329
Shanghai,31.161517,121.405802
Shanghai,31.207466,121.562932
Shanghai,31.182381,121.493431
Shanghai,31.144016,121.094932
Shanghai,31.222881,121.606899
Shanghai,31.185847,121.509293
Shanghai,31.145147,121.329967
Shanghai,31.192213,121.538381
Shanghai,31.159613,121.426035
Shanghai,31.140597,121.319219
Shanghai,31.166143,121.457584
Shanghai,31.179157,121.503628
Shanghai,31.159007,121.432622
Shanghai,31.186672,121.534922
Shanghai,31.173576,121.495049
Shanghai,31.247002,121.674067
Shanghai,31.148798,121.393951
Shanghai,31.205326,121.590834
Shanghai,31.179743,121.522001
Shanghai,31.179586,121.521973
Shanghai,31.134391,121.084075
Shanghai,31.220907,121.630005
Shanghai,31.126679,121.227382
Shanghai,31.152241,121.431801
Shanghai,31.200583,121.585777
Shanghai,31.145426,121.404466
Shanghai,31.175084,121.519791
Shanghai,31.205273,121.601158
Shanghai,31.240689,121.677414
Shanghai,31.178668,121.534592
Shanghai,31.135906,121.361182
Shanghai,31.198097,121.587251
Shanghai,31.203147,121.601353
Shanghai,31.137516,121.385557
Shanghai,31.180194,121.547627
Shanghai,31.200418,121.601986
Shanghai,31.131873,121.363736
Shanghai,31.210896,121.628275
Shanghai,31.157201,121.482031
Shanghai,31.129429,121.361145
Shanghai,31.209038,121.628941
Shanghai,31.161958,121.50812
Shanghai,31.196336,121.603648
Shanghai,31.17554,121.550713
Shanghai,31.133786,121.397605
Shanghai,31.116146,121.260284
Shanghai,31.150514,121.476286
Shanghai,31.131692,121.400967
Shanghai,31.193838,121.606934
Shanghai,31.130149,121.397387
Shanghai,31.123933,121.36315
Shanghai,31.134697,121.425118
Shanghai,31.214214,121.656747
Shanghai,31.211053,121.651718
Shanghai,31.149947,121.491864
Shanghai,31.137795,121.448703
Shanghai,31.111469,121.056564
Shanghai,31.12481,121.422759
Shanghai,31.178005,121.605657
Shanghai,31.177711,121.608765
Shanghai,31.140257,121.513527
Shanghai,31.108145,121.377701
Shanghai,31.108249,121.378549
Shanghai,31.158027,121.568314
Shanghai,31.107225,121.3753
Shanghai,31.142305,121.525875
Shanghai,31.154238,121.563805
Shanghai,31.10344,121.362815
Shanghai,31.106516,121.387133
Shanghai,31.108139,121.400204
Shanghai,31.119566,121.456084
Shanghai,31.097284,121.349594
Shanghai,31.105689,121.403006
Shanghai,31.092776,121.316411
Shanghai,31.092994,121.323343
Shanghai,31.103695,121.39602
Shanghai,31.117012,121.460382
Shanghai,31.105666,121.41136
Shanghai,31.12592,121.506145
Shanghai,31.200239,121.695994
Shanghai,31.097282,121.413153
Shanghai,31.092153,121.386201
Shanghai,31.085475,121.398757
Shanghai,31.186157,121.6992
Shanghai,31.0729,121.32139
Shanghai,31.184653,121.699873
Shanghai,31.122569,121.558427
Shanghai,31.058828,121.242012
Shanghai,31.056837,121.240918
Shanghai,31.130371,121.60804
Shanghai,31.096896,121.508541
Shanghai,31.114529,121.569618
Shanghai,31.053115,121.230065
Shanghai,31.07109,121.40549
Shanghai,31.147856,121.658948
Shanghai,31.069086,121.404702
Shanghai,31.04962,121.215403
Shanghai,31.196206,121.764152
Shanghai,31.144621,121.665972
Shanghai,31.090528,121.520882
Shanghai,31.113638,121.593983
Shanghai,31.139114,121.662002
Shanghai,31.082265,121.503786
Shanghai,31.038507,121.218596
Shanghai,31.17298,121.739336
Shanghai,31.116384,121.619213
Shanghai,31.037684,121.21999
Shanghai,31.138994,121.679135
Shanghai,31.033591,121.19821
Shanghai,31.032907,121.21678
Shanghai,31.10491,121.61318
Shanghai,31.098198,121.595765
Shanghai,31.024751,121.295396
Shanghai,31.01688,121.197412
Shanghai,31.016451,121.230689
Shanghai,31.016201,121.255569
Shanghai,31.041194,121.456363
Shanghai,31.039196,121.451377
Shanghai,31.042776,121.467714
Shanghai,31.025867,121.387978
Shanghai,30.732626,121.34774
Shanghai,30.733461,121.328097
Shanghai,30.746166,121.33665
Shanghai,30.753633,121.33429
Shanghai,30.88874,121.016726
Shanghai,31.009376,121.208262
Shanghai,31.004526,121.234581
Shanghai,31.006485,121.244151
Shanghai,30.892089,121.165893
Shanghai,31.006279,121.404111
Shanghai,30.836436,121.315308
Shanghai,31.033609,121.688563
Shanghai,30.951762,121.483775
Shanghai,31.148621,121.801843
Shanghai,31.150632,121.80372
Shanghai,31.14795,121.804084
Shanghai,31.149167,121.80503
Shanghai,31.152474,121.806801
Shanghai,31.149894,121.806192
Shanghai,31.151517,121.807152
Shanghai,31.040225,121.738855
Shanghai,31.150976,121.807427
Shanghai,30.933873,121.462897
Shanghai,31.150136,121.807671
Shanghai,31.14962,121.807611
Shanghai,31.149973,121.807971
Shanghai,30.930467,121.46288
Shanghai,31.134,121.80939
Shanghai,31.13404,121.809754
Shanghai,31.053515,121.763772
Shanghai,31.134775,121.81529
Shanghai,31.135326,121.815591
Shanghai,30.918216,121.488742
Shanghai,30.915785,121.48381
Shanghai,30.913932,121.459229
Shanghai,30.909624,121.819552
Shanghai,30.871616,121.818975
Shanghai,30.756536,121.329269
Shanghai,30.894577,121.906005
Shanghai,30.88127,121.902452
Shanghai,30.89636,121.92555
